Date	E1-0.0241	E2-0.0317	E3-0.0416	E4-0.0625	E5-0.0900	E6-0.1275	E7-0.1725	E8-0.2700	E9-0.4075	E10-0.6250	E11-0.9250	E12-1.3000	E13-2.0000
1990-01-25	5.41953e+00	5.40204e+00	5.34475e+00	5.16143e+00	4.86896e+00	4.45464e+00	4.00268e+00	3.40555e+00	3.09546e+00	2.67891e+00	2.04023e+00	1.19919e+00	-4.11146e-01
1990-01-26	5.26586e+00	5.25086e+00	5.19778e+00	5.02667e+00	4.75573e+00	4.37724e+00	3.97331e+00	3.46921e+00	3.22876e+00	2.89178e+00	2.34448e+00	1.59479e+00	1.17378e-01
1990-01-27	4.65460e+00	4.68438e+00	4.68655e+00	4.62068e+00	4.46551e+00	4.20711e+00	3.89716e+00	3.46239e+00	3.25482e+00	2.97544e+00	2.50161e+00	1.83295e+00	4.76316e-01
1990-01-28	4.63991e+00	4.65726e+00	4.64443e+00	4.55043e+00	4.36337e+00	4.06650e+00	3.71438e+00	3.22704e+00	3.02127e+00	2.75178e+00	2.29014e+00	1.63620e+00	3.05020e-01
1990-01-29	5.18156e+00	5.15759e+00	5.09113e+00	4.88499e+00	4.55320e+00	4.06507e+00	3.49920e+00	2.74872e+00	2.43548e+00	2.00188e+00	1.35151e+00	5.16602e-01	-1.04180e+00
1990-01-30	5.45925e+00	5.39989e+00	5.29369e+00	5.02825e+00	4.66857e+00	4.22086e+00	3.78219e+00	3.22308e+00	2.80525e+00	2.15810e+00	1.19114e+00	-6.27346e-02	-2.38454e+00
1990-01-31	5.60944e+00	5.56354e+00	5.47190e+00	5.22572e+00	4.86850e+00	4.39139e+00	3.89284e+00	3.27767e+00	2.94923e+00	2.47464e+00	1.76398e+00	8.40898e-01	-9.25276e-01
1990-02-01	5.59941e+00	5.54383e+00	5.44256e+00	5.18431e+00	4.82296e+00	4.35447e+00	3.87221e+00	3.23397e+00	2.88334e+00	2.43516e+00	1.76220e+00	8.67517e-01	-8.86999e-01
1990-02-02	5.66363e+00	5.61916e+00	5.52702e+00	5.27149e+00	4.88748e+00	4.35887e+00	3.80429e+00	3.16838e+00	2.80211e+00	2.22825e+00	1.37670e+00	2.76857e-01	-1.81391e+00
1990-02-03	5.34170e+00	5.31515e+00	5.24739e+00	5.04717e+00	4.74307e+00	4.33107e+00	3.90681e+00	3.39261e+00	3.08515e+00	2.61158e+00	1.87687e+00	8.97249e-01	-9.99448e-01
1990-02-04	5.28199e+00	5.24701e+00	5.17053e+00	4.95695e+00	4.63599e+00	4.18370e+00	3.67212e+00	2.97640e+00	2.64084e+00	2.17944e+00	1.47952e+00	5.64289e-01	-1.17455e+00
1990-02-05	5.61853e+00	5.58669e+00	5.51075e+00	5.28822e+00	4.94489e+00	4.46618e+00	3.95757e+00	3.33748e+00	2.99587e+00	2.50944e+00	1.79111e+00	8.62025e-01	-9.15367e-01
1990-02-06	4.86260e+00	4.88649e+00	4.88111e+00	4.79976e+00	4.62508e+00	4.34157e+00	4.00373e+00	3.52086e+00	3.26743e+00	2.92533e+00	2.36988e+00	1.60515e+00	8.40346e-02
1990-02-07	5.64939e+00	5.60587e+00	5.51491e+00	5.26120e+00	4.87824e+00	4.35230e+00	3.81120e+00	3.22010e+00	2.94408e+00	2.55181e+00	1.95194e+00	1.15490e+00	-3.99973e-01
1990-02-08	4.84699e+00	4.86191e+00	4.84555e+00	4.74367e+00	4.54772e+00	4.24682e+00	3.90711e+00	3.43781e+00	3.11058e+00	2.60748e+00	1.83063e+00	7.93591e-01	-1.22633e+00
1990-02-09	5.38271e+00	5.33740e+00	5.24783e+00	5.01077e+00	4.67591e+00	4.24728e+00	3.81981e+00	3.29037e+00	2.97654e+00	2.51637e+00	1.80758e+00	8.61887e-01	-9.72694e-01
1990-02-10	5.15282e+00	5.11658e+00	5.03794e+00	4.82031e+00	4.50055e+00	4.06664e+00	3.59786e+00	3.00862e+00	2.75793e+00	2.39393e+00	1.80062e+00	9.84536e-01	-6.41908e-01
1990-02-11	5.15908e+00	5.13455e+00	5.06900e+00	4.87081e+00	4.56107e+00	4.11929e+00	3.61717e+00	2.90061e+00	2.57141e+00	2.15938e+00	1.51541e+00	6.51711e-01	-1.02924e+00
1990-02-12	4.72971e+00	4.74036e+00	4.71806e+00	4.60220e+00	4.38495e+00	4.04999e+00	3.66432e+00	3.11736e+00	2.74078e+00	2.17369e+00	1.31255e+00	1.76513e-01	-2.00654e+00
1990-02-13	4.41098e+00	4.42521e+00	4.40796e+00	4.30403e+00	4.10487e+00	3.79838e+00	3.45027e+00	2.95814e+00	2.59271e+00	2.02971e+00	1.18039e+00	7.52901e-02	-1.96098e+00
1990-02-14	4.24325e+00	4.18651e+00	4.07838e+00	3.78724e+00	3.35078e+00	2.74931e+00	2.17275e+00	1.73990e+00	1.47780e+00	1.00334e+00	2.89093e-01	-6.23211e-01	-2.30367e+00
1990-02-15	5.95451e+00	5.85579e+00	5.69943e+00	5.33142e+00	4.84088e+00	4.22007e+00	3.59659e+00	2.80022e+00	2.17626e+00	1.26586e+00	2.14364e-02	-1.45290e+00	-3.74274e+00
1990-02-16	5.67219e+00	5.63764e+00	5.56060e+00	5.34132e+00	5.00540e+00	4.52791e+00	3.99261e+00	3.25730e+00	2.83528e+00	2.28800e+00	1.52241e+00	5.61064e-01	-1.23141e+00
1990-02-17	5.72002e+00	5.69185e+00	5.62045e+00	5.40618e+00	5.06940e+00	4.58653e+00	4.04171e+00	3.29976e+00	2.98912e+00	2.61505e+00	2.02557e+00	1.23173e+00	-3.02171e-01
1990-02-18	5.46404e+00	5.44354e+00	5.38340e+00	5.19635e+00	4.89908e+00	4.46903e+00	3.97727e+00	3.31365e+00	3.07159e+00	2.77167e+00	2.27530e+00	1.59152e+00	2.46162e-01
1990-02-19	5.75233e+00	5.70615e+00	5.61226e+00	5.35418e+00	4.96690e+00	4.42517e+00	3.81873e+00	3.00843e+00	2.69149e+00	2.29010e+00	1.68040e+00	8.91738e-01	-5.55947e-01
1990-02-20	5.67957e+00	5.66333e+00	5.60657e+00	5.41994e+00	5.11293e+00	4.65858e+00	4.12958e+00	3.37861e+00	3.06748e+00	2.70038e+00	2.12889e+00	1.37062e+00	-7.64109e-02
1990-02-21	5.38618e+00	5.36412e+00	5.30163e+00	5.10965e+00	4.80851e+00	4.38104e+00	3.90177e+00	3.24063e+00	2.95432e+00	2.60190e+00	2.03619e+00	1.26455e+00	-2.55139e-01
1990-02-22	5.59698e+00	5.57236e+00	5.50561e+00	5.30167e+00	4.98026e+00	4.52204e+00	4.00943e+00	3.30254e+00	2.99075e+00	2.63906e+00	2.09812e+00	1.37988e+00	2.77680e-02
1990-02-23	5.73616e+00	5.69439e+00	5.60629e+00	5.36049e+00	4.98917e+00	4.46848e+00	3.88706e+00	3.11633e+00	2.80130e+00	2.39680e+00	1.78005e+00	9.73022e-01	-5.51669e-01
1990-02-24	5.79849e+00	5.76103e+00	5.67677e+00	5.43282e+00	5.05252e+00	4.50403e+00	3.87675e+00	3.04353e+00	2.74679e+00	2.37203e+00	1.78506e+00	1.00849e+00	-4.59721e-01
1990-02-25	5.65121e+00	5.62327e+00	5.55211e+00	5.33783e+00	4.99878e+00	4.50605e+00	3.94125e+00	3.20756e+00	2.90100e+00	2.46465e+00	1.79314e+00	9.01612e-01	-8.32212e-01
1990-02-26	5.45826e+00	5.45268e+00	5.40940e+00	5.24960e+00	4.97437e+00	4.55674e+00	4.06328e+00	3.37988e+00	3.12028e+00	2.78623e+00	2.24454e+00	1.50997e+00	8.75402e-02
1990-02-27	5.43690e+00	5.40331e+00	5.32872e+00	5.12038e+00	4.81092e+00	4.38270e+00	3.90007e+00	3.17325e+00	2.80238e+00	2.37968e+00	1.73992e+00	9.06505e-01	-6.28029e-01
1990-02-28	5.36944e+00	5.35637e+00	5.30466e+00	5.13171e+00	4.84770e+00	4.43070e+00	3.94952e+00	3.25956e+00	2.95407e+00	2.59254e+00	2.01510e+00	1.22855e+00	-3.12806e-01
1990-03-01	5.56724e+00	5.54464e+00	5.48155e+00	5.28835e+00	4.98475e+00	4.55059e+00	4.05642e+00	3.35572e+00	3.07921e+00	2.76929e+00	2.26009e+00	1.55462e+00	1.48178e-01
1990-03-02	5.38891e+00	5.37694e+00	5.32565e+00	5.15034e+00	4.85807e+00	4.42528e+00	3.93087e+00	3.29779e+00	3.05666e+00	2.72817e+00	2.19833e+00	1.48019e+00	7.87510e-02
1990-03-03	5.14157e+00	5.13052e+00	5.08190e+00	4.91691e+00	4.64546e+00	4.24824e+00	3.79648e+00	3.18824e+00	2.90986e+00	2.53262e+00	1.93668e+00	1.13770e+00	-4.06376e-01
1990-03-04	4.86502e+00	4.87788e+00	4.85857e+00	4.74887e+00	4.53749e+00	4.20042e+00	3.78439e+00	3.11247e+00	2.78272e+00	2.42913e+00	1.88159e+00	1.16303e+00	-1.68290e-01
1990-03-05	4.73963e+00	4.72419e+00	4.66907e+00	4.48807e+00	4.19292e+00	3.76356e+00	3.27878e+00	2.57873e+00	2.11900e+00	1.62103e+00	1.11985e+00	5.63527e-01	-5.08764e-01
1990-03-06	5.20107e+00	5.16239e+00	5.08067e+00	4.85634e+00	4.52700e+00	4.08142e+00	3.60604e+00	2.96571e+00	2.54202e+00	1.92978e+00	1.06683e+00	1.06413e-01	-1.20334e+00
1990-03-07	4.90979e+00	4.89921e+00	4.85272e+00	4.69650e+00	4.44282e+00	4.07881e+00	3.67606e+00	3.09665e+00	2.66645e+00	2.03350e+00	1.09432e+00	-1.18782e-01	-2.38321e+00
1990-03-08	5.02200e+00	5.00532e+00	4.95035e+00	4.77499e+00	4.49473e+00	4.09268e+00	3.64446e+00	3.02392e+00	2.63059e+00	2.06234e+00	1.21489e+00	1.10508e-01	-2.00083e+00
1990-03-09	4.91355e+00	4.90945e+00	4.87066e+00	4.72841e+00	4.48941e+00	4.13891e+00	3.74206e+00	3.16772e+00	2.78978e+00	2.25561e+00	1.44817e+00	3.85383e-01	-1.65259e+00
1990-03-10	4.63735e+00	4.64251e+00	4.61395e+00	4.48818e+00	4.26468e+00	3.93382e+00	3.57075e+00	3.08623e+00	2.75358e+00	2.24453e+00	1.45991e+00	4.12498e-01	-1.62646e+00
1990-03-11	5.19299e+00	5.16378e+00	5.09260e+00	4.88499e+00	4.56983e+00	4.13593e+00	3.66355e+00	2.98553e+00	2.57836e+00	2.05919e+00	1.28398e+00	2.68768e-01	-1.66828e+00
1990-03-12	5.21177e+00	5.16844e+00	5.08014e+00	4.84137e+00	4.49602e+00	4.04101e+00	3.57046e+00	2.91281e+00	2.43367e+00	1.80916e+00	9.73482e-01	3.64981e-02	-1.32624e+00
1990-03-13	5.63894e+00	5.60510e+00	5.52832e+00	5.30950e+00	4.97929e+00	4.52569e+00	4.04160e+00	3.38228e+00	2.93930e+00	2.37326e+00	1.62176e+00	7.01662e-01	-1.01194e+00
1990-03-14	5.26709e+00	5.23887e+00	5.16908e+00	4.96280e+00	4.64233e+00	4.18795e+00	3.69008e+00	3.03435e+00	2.59538e+00	1.95133e+00	1.04220e+00	-6.88171e-02	-2.00884e+00
1990-03-15	5.24388e+00	5.22078e+00	5.15760e+00	4.96646e+00	4.67097e+00	4.26238e+00	3.83403e+00	3.31034e+00	2.97472e+00	2.46383e+00	1.71242e+00	7.49708e-01	-1.06301e+00
1990-03-16	4.97423e+00	4.96243e+00	4.91199e+00	4.74060e+00	4.45749e+00	4.04400e+00	3.58297e+00	2.99957e+00	2.71421e+00	2.30353e+00	1.66742e+00	8.17381e-01	-8.43192e-01
1990-03-17	4.76340e+00	4.76729e+00	4.73585e+00	4.59933e+00	4.35137e+00	3.96556e+00	3.50201e+00	2.81046e+00	2.44117e+00	1.96025e+00	1.24767e+00	3.28453e-01	-1.41387e+00
1990-03-18	5.20751e+00	5.12280e+00	4.98802e+00	4.67612e+00	4.27333e+00	3.77507e+00	3.26175e+00	2.55032e+00	2.20517e+00	1.80905e+00	1.20591e+00	4.02734e-01	-1.15655e+00
1990-03-19	4.71910e+00	4.73420e+00	4.71856e+00	4.61968e+00	4.42979e+00	4.13646e+00	3.78975e+00	3.18236e+00	2.57296e+00	1.68251e+00	4.04542e-01	-1.18503e+00	-3.18059e+00
1990-03-20	5.15173e+00	5.10770e+00	5.01756e+00	4.76963e+00	4.39857e+00	3.88921e+00	3.36364e+00	2.73486e+00	2.22820e+00	1.40080e+00	1.82874e-01	-1.39096e+00	-4.35422e+00
1990-03-21	5.75456e+00	5.69230e+00	5.57791e+00	5.27709e+00	4.83325e+00	4.21809e+00	3.55829e+00	2.76998e+00	2.26594e+00	1.53728e+00	5.33008e-01	-7.19676e-01	-2.85196e+00
1990-03-22	5.82445e+00	5.79572e+00	5.72355e+00	5.50726e+00	5.16643e+00	4.67568e+00	4.12632e+00	3.44156e+00	3.13898e+00	2.71845e+00	2.09990e+00	1.31210e+00	-1.63569e-01
1990-03-23	5.64943e+00	5.62094e+00	5.54910e+00	5.33433e+00	4.99903e+00	4.52386e+00	3.99677e+00	3.31161e+00	3.08514e+00	2.83176e+00	2.39785e+00	1.78329e+00	5.40448e-01
1990-03-24	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1990-03-25	5.78044e+00	5.72588e+00	5.61807e+00	5.31928e+00	4.85560e+00	4.17484e+00	3.40701e+00	2.76869e+00	2.55825e+00	2.15197e+00	1.50755e+00	6.43090e-01	-1.03495e+00
1990-03-26	5.80725e+00	5.77114e+00	5.68915e+00	5.45157e+00	5.08212e+00	4.55245e+00	3.95967e+00	3.23024e+00	2.91260e+00	2.46006e+00	1.78760e+00	9.20566e-01	-7.21304e-01
1990-03-27	5.69955e+00	5.67279e+00	5.60298e+00	5.39152e+00	5.05839e+00	4.58207e+00	4.04853e+00	3.34428e+00	3.07981e+00	2.75876e+00	2.24182e+00	1.54272e+00	1.96185e-01
1990-03-28	5.56247e+00	5.54996e+00	5.49792e+00	5.32071e+00	5.02481e+00	4.58324e+00	4.06842e+00	3.38296e+00	3.17458e+00	2.92643e+00	2.50028e+00	1.90255e+00	7.09836e-01
1990-03-29	5.61781e+00	5.58808e+00	5.51500e+00	5.29921e+00	4.96622e+00	4.50074e+00	3.98948e+00	3.30074e+00	3.06665e+00	2.83660e+00	2.44518e+00	1.89428e+00	7.87122e-01
1990-03-30	5.53359e+00	5.48012e+00	5.38006e+00	5.12000e+00	4.74712e+00	4.23978e+00	3.67352e+00	2.86077e+00	2.46678e+00	2.03012e+00	1.42812e+00	6.50554e-01	-8.34565e-01
1990-03-31	4.81289e+00	4.80009e+00	4.74865e+00	4.57635e+00	4.29520e+00	3.89215e+00	3.45119e+00	2.79020e+00	2.14760e+00	1.13444e+00	-3.18244e-01	-2.15318e+00	-5.49415e+00
1990-04-01	4.70267e+00	4.68453e+00	4.62736e+00	4.44665e+00	4.16100e+00	3.76681e+00	3.36927e+00	2.85543e+00	2.34470e+00	1.48860e+00	2.29902e-01	-1.39324e+00	-4.45670e+00
1990-04-02	5.17925e+00	5.12007e+00	5.01537e+00	4.75469e+00	4.39595e+00	3.92993e+00	3.44743e+00	2.78962e+00	2.24398e+00	1.39666e+00	1.67374e-01	-1.40277e+00	-4.32749e+00
1990-04-03	5.46347e+00	5.41225e+00	5.31429e+00	5.05645e+00	4.68649e+00	4.19804e+00	3.69738e+00	3.03301e+00	2.50471e+00	1.70882e+00	5.62025e-01	-9.08286e-01	-3.62810e+00
1990-04-04	5.07996e+00	5.06768e+00	5.01788e+00	4.85166e+00	4.58139e+00	4.19382e+00	3.77370e+00	3.23494e+00	2.86953e+00	2.30639e+00	1.47972e+00	4.23497e-01	-1.56677e+00
1990-04-05	4.99735e+00	4.99182e+00	4.94954e+00	4.79528e+00	4.53450e+00	4.15112e+00	3.72354e+00	3.16363e+00	2.84554e+00	2.36997e+00	1.62799e+00	6.31196e-01	-1.32156e+00
1990-04-06	4.85452e+00	4.85691e+00	4.82430e+00	4.68791e+00	4.44481e+00	4.07404e+00	3.64492e+00	3.06243e+00	2.73690e+00	2.25199e+00	1.50054e+00	4.99033e-01	-1.44116e+00
1990-04-07	5.02730e+00	5.00486e+00	4.94184e+00	4.74815e+00	4.44271e+00	4.00737e+00	3.53015e+00	2.95060e+00	2.65482e+00	2.18953e+00	1.45941e+00	4.78602e-01	-1.43745e+00
1990-04-08	4.61456e+00	4.61676e+00	4.58307e+00	4.44168e+00	4.18791e+00	3.79902e+00	3.35075e+00	2.75124e+00	2.37808e+00	1.81717e+00	1.00481e+00	-1.42047e-02	-1.89134e+00
1990-04-09	5.41491e+00	5.35026e+00	5.24280e+00	4.98785e+00	4.65048e+00	4.22307e+00	3.78042e+00	3.19370e+00	2.92977e+00	2.63782e+00	2.17482e+00	1.53364e+00	2.47084e-01
1990-04-10	6.19630e+00	6.11399e+00	5.97699e+00	5.64093e+00	5.17460e+00	4.56599e+00	3.93582e+00	3.03843e+00	2.34763e+00	1.48424e+00	3.94249e-01	-8.47938e-01	-2.06429e+00
1990-04-11	5.85284e+00	5.81080e+00	5.72474e+00	5.48908e+00	5.13742e+00	4.64829e+00	4.10592e+00	3.33336e+00	2.87879e+00	2.29819e+00	1.47462e+00	4.26671e-01	-1.53972e+00
1990-04-12	5.72008e+00	5.67764e+00	5.59425e+00	5.37442e+00	5.05874e+00	4.63382e+00	4.17412e+00	3.49857e+00	3.05289e+00	2.52985e+00	1.80844e+00	8.94928e-01	-7.91982e-01
1990-04-13	5.87571e+00	5.85063e+00	5.78287e+00	5.57480e+00	5.24290e+00	4.75990e+00	4.20594e+00	3.46885e+00	3.19227e+00	2.83375e+00	2.27031e+00	1.52129e+00	8.29875e-02
1990-04-14	5.94967e+00	5.91361e+00	5.83195e+00	5.59632e+00	5.23217e+00	4.71266e+00	4.12413e+00	3.35305e+00	3.11386e+00	2.82539e+00	2.35328e+00	1.70837e+00	4.40150e-01
1990-04-15	5.63387e+00	5.60858e+00	5.54234e+00	5.34432e+00	5.03897e+00	4.61080e+00	4.13155e+00	3.45507e+00	3.20448e+00	2.94688e+00	2.51200e+00	1.90172e+00	6.78548e-01
1990-04-16	5.35190e+00	5.34480e+00	5.30047e+00	5.14200e+00	4.87595e+00	4.48379e+00	4.03580e+00	3.43131e+00	3.22356e+00	2.99062e+00	2.58581e+00	2.01115e+00	8.49869e-01
1990-04-17	5.45115e+00	5.41300e+00	5.33142e+00	5.10590e+00	4.77310e+00	4.31815e+00	3.81202e+00	3.06762e+00	2.77530e+00	2.51622e+00	2.11557e+00	1.56407e+00	4.51124e-01
1990-04-18	5.23362e+00	5.21712e+00	5.16149e+00	4.98210e+00	4.69354e+00	4.28075e+00	3.83008e+00	3.22543e+00	2.80969e+00	2.21314e+00	1.34569e+00	2.31768e-01	-1.73743e+00
1990-04-19	5.09021e+00	5.08811e+00	5.04978e+00	4.90193e+00	4.64564e+00	4.26276e+00	3.83500e+00	3.30162e+00	2.98695e+00	2.48400e+00	1.70877e+00	6.81997e-01	-1.29546e+00
1990-04-20	5.34919e+00	5.33163e+00	5.27354e+00	5.08532e+00	4.77816e+00	4.32725e+00	3.81413e+00	3.15103e+00	2.84477e+00	2.39900e+00	1.70133e+00	7.69341e-01	-1.01939e+00
1990-04-21	4.97867e+00	4.95933e+00	4.89991e+00	4.71270e+00	4.41484e+00	3.98978e+00	3.51642e+00	2.81656e+00	2.28194e+00	1.55064e+00	5.98209e-01	-4.95587e-01	-2.34795e+00
1990-04-22	4.67317e+00	4.69122e+00	4.67815e+00	4.58024e+00	4.38319e+00	4.06751e+00	3.68377e+00	3.02686e+00	2.42963e+00	1.55043e+00	2.65158e-01	-1.39915e+00	-4.55938e+00
1990-04-23	5.99129e+00	5.91428e+00	5.78012e+00	5.43794e+00	4.94668e+00	4.29040e+00	3.61556e+00	2.80829e+00	2.27567e+00	1.46261e+00	3.02604e-01	-1.07755e+00	-2.98605e+00
1990-04-24	5.39398e+00	5.35095e+00	5.26072e+00	5.00922e+00	4.63075e+00	4.11190e+00	3.57439e+00	2.92759e+00	2.45585e+00	1.71085e+00	6.30825e-01	-7.35593e-01	-3.18994e+00
1990-04-25	5.45060e+00	5.43168e+00	5.37251e+00	5.18495e+00	4.88563e+00	4.45927e+00	3.99264e+00	3.38332e+00	3.04066e+00	2.55627e+00	1.82773e+00	8.76079e-01	-9.45704e-01
1990-04-26	4.96689e+00	4.98385e+00	4.97233e+00	4.88724e+00	4.72250e+00	4.46833e+00	4.16502e+00	3.63141e+00	3.19120e+00	2.67852e+00	1.94338e+00	9.85503e-01	-7.87287e-01
1990-04-27	5.30041e+00	5.27382e+00	5.20467e+00	4.99663e+00	4.67331e+00	4.22459e+00	3.75304e+00	3.16899e+00	2.84415e+00	2.40819e+00	1.75015e+00	8.81318e-01	-7.87903e-01
1990-04-28	5.48819e+00	5.46275e+00	5.39469e+00	5.18670e+00	4.85665e+00	4.37975e+00	3.83874e+00	3.12544e+00	2.83704e+00	2.45106e+00	1.83833e+00	1.01210e+00	-5.95295e-01
1990-04-29	5.23764e+00	5.20359e+00	5.12624e+00	4.90454e+00	4.56543e+00	4.08934e+00	3.57339e+00	2.91571e+00	2.48396e+00	1.85206e+00	9.56657e-01	-1.67713e-01	-2.13412e+00
1990-04-30	5.06514e+00	5.04725e+00	4.98892e+00	4.80120e+00	4.49783e+00	4.06088e+00	3.58057e+00	2.95304e+00	2.55029e+00	1.95901e+00	1.11181e+00	4.23453e-02	-1.97030e+00
1990-05-01	4.86672e+00	4.86948e+00	4.83703e+00	4.70003e+00	4.45477e+00	4.07834e+00	3.63284e+00	2.96228e+00	2.55092e+00	1.98905e+00	1.14836e+00	4.91810e-02	-2.05391e+00
1990-05-02	5.16096e+00	5.12327e+00	5.04418e+00	4.83186e+00	4.53269e+00	4.14547e+00	3.73549e+00	3.12367e+00	2.71573e+00	2.18702e+00	1.39370e+00	3.47855e-01	-1.65060e+00
1990-05-03	5.20074e+00	5.18103e+00	5.12313e+00	4.94543e+00	4.67080e+00	4.28675e+00	3.85779e+00	3.21155e+00	2.80233e+00	2.26722e+00	1.45548e+00	3.76768e-01	-1.71652e+00
1990-05-04	4.84990e+00	4.86783e+00	4.85465e+00	4.75687e+00	4.56132e+00	4.25368e+00	3.90149e+00	3.43591e+00	3.14661e+00	2.68946e+00	1.96669e+00	9.86671e-01	-9.52052e-01
1990-05-05	5.08925e+00	5.06567e+00	5.00644e+00	4.83765e+00	4.58994e+00	4.25246e+00	3.87447e+00	3.28552e+00	2.92747e+00	2.50095e+00	1.84415e+00	9.64266e-01	-7.36659e-01
1990-05-06	4.42788e+00	4.45696e+00	4.45860e+00	4.39293e+00	4.24038e+00	3.98794e+00	3.68075e+00	3.18488e+00	2.84595e+00	2.41839e+00	1.75854e+00	8.66218e-01	-8.86201e-01
1990-05-07	4.63564e+00	4.64138e+00	4.61300e+00	4.48539e+00	4.25484e+00	3.90613e+00	3.51516e+00	3.02572e+00	2.77461e+00	2.38991e+00	1.76852e+00	9.16615e-01	-7.78558e-01
1990-05-08	4.55976e+00	4.57010e+00	4.54741e+00	4.43056e+00	4.21061e+00	3.86633e+00	3.45730e+00	2.88060e+00	2.61405e+00	2.25549e+00	1.67236e+00	8.69539e-01	-7.30361e-01
1990-05-09	5.48849e+00	5.42736e+00	5.31404e+00	5.01524e+00	4.57573e+00	3.97129e+00	3.33346e+00	2.65293e+00	2.27810e+00	1.68897e+00	8.66836e-01	-1.22608e-01	-1.87833e+00
1990-05-10	5.40208e+00	5.36473e+00	5.28301e+00	5.05314e+00	4.70851e+00	4.23710e+00	3.73652e+00	3.06930e+00	2.60155e+00	1.93568e+00	1.00534e+00	-1.60573e-01	-2.30910e+00
1990-05-11	5.43264e+00	5.40794e+00	5.34105e+00	5.13612e+00	4.81111e+00	4.34420e+00	3.82759e+00	3.20070e+00	2.92075e+00	2.50922e+00	1.86422e+00	9.99395e-01	-6.86805e-01
1990-05-12	4.90559e+00	4.92075e+00	4.90416e+00	4.79952e+00	4.59425e+00	4.26656e+00	3.86689e+00	3.23689e+00	2.87928e+00	2.42925e+00	1.72628e+00	7.76106e-01	-1.09034e+00
1990-05-13	4.62602e+00	4.65381e+00	4.65419e+00	4.58682e+00	4.43225e+00	4.17228e+00	3.83924e+00	3.21938e+00	2.78788e+00	2.37221e+00	1.74547e+00	8.95190e-01	-7.75025e-01
1990-05-14	4.83286e+00	4.85056e+00	4.83717e+00	4.73876e+00	4.54051e+00	4.21952e+00	3.82126e+00	3.17348e+00	2.83829e+00	2.46502e+00	1.87236e+00	1.06342e+00	-5.32992e-01
1990-05-15	4.49689e+00	4.52409e+00	4.52314e+00	4.45143e+00	4.28920e+00	4.01864e+00	3.67947e+00	3.09652e+00	2.72580e+00	2.32514e+00	1.70950e+00	8.76750e-01	-7.53254e-01
1990-05-16	4.32633e+00	4.35226e+00	4.34939e+00	4.27270e+00	4.10293e+00	3.82380e+00	3.48742e+00	2.99305e+00	2.71072e+00	2.31892e+00	1.69112e+00	8.31202e-01	-8.79159e-01
1990-05-17	4.14547e+00	4.16645e+00	4.15736e+00	4.06859e+00	3.88552e+00	3.59514e+00	3.26116e+00	2.81701e+00	2.55892e+00	2.16322e+00	1.52871e+00	6.62651e-01	-1.05370e+00
1990-05-18	5.47333e+00	5.39397e+00	5.25942e+00	4.92681e+00	4.46833e+00	3.88025e+00	3.29361e+00	2.64775e+00	2.31612e+00	1.83589e+00	1.14487e+00	2.65731e-01	-1.38495e+00
1990-05-19	5.30374e+00	5.27924e+00	5.21262e+00	5.00831e+00	4.68441e+00	4.22191e+00	3.72105e+00	3.10766e+00	2.71210e+00	2.08915e+00	1.16398e+00	-3.03709e-02	-2.27049e+00
1990-05-20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1990-05-21	5.23807e+00	5.21995e+00	5.16351e+00	4.98662e+00	4.70720e+00	4.30920e+00	3.86668e+00	3.27098e+00	2.94863e+00	2.49449e+00	1.80222e+00	9.03652e-01	-6.78599e-01
1990-05-22	5.97184e+00	5.88562e+00	5.74149e+00	5.38623e+00	4.89379e+00	4.25700e+00	3.61747e+00	2.90503e+00	2.52798e+00	2.07625e+00	1.71381e+00	1.46177e+00	1.01740e+00
1990-05-23	5.08891e+00	5.09159e+00	5.05901e+00	4.92189e+00	4.67772e+00	4.30963e+00	3.89861e+00	3.39146e+00	3.10958e+00	2.66882e+00	1.98857e+00	1.09279e+00	-6.18441e-01
1990-05-24	4.73355e+00	4.75911e+00	4.75583e+00	4.67855e+00	4.50847e+00	4.22931e+00	3.89156e+00	3.38308e+00	3.09743e+00	2.73682e+00	2.18896e+00	1.54526e+00	7.51799e-01
1990-05-25	6.26205e+00	6.15442e+00	5.98116e+00	5.56299e+00	4.99949e+00	4.32246e+00	3.69887e+00	2.94983e+00	2.68522e+00	2.46832e+00	2.17466e+00	1.83064e+00	1.23652e+00
1990-05-26	5.05629e+00	5.05395e+00	5.01514e+00	4.86565e+00	4.60566e+00	4.21303e+00	3.75944e+00	3.13708e+00	2.80334e+00	2.35017e+00	1.72103e+00	1.05788e+00	1.83107e-01
1990-05-27	5.48549e+00	5.45107e+00	5.37327e+00	5.15201e+00	4.81936e+00	4.36441e+00	3.87675e+00	3.19288e+00	2.75193e+00	2.20921e+00	1.61784e+00	1.23270e+00	7.65242e-01
1990-05-28	4.78491e+00	4.80385e+00	4.79397e+00	4.70868e+00	4.53698e+00	4.26766e+00	3.95621e+00	3.50193e+00	3.18400e+00	2.72854e+00	2.05603e+00	1.20540e+00	-3.52588e-01
1990-05-29	4.88254e+00	4.86121e+00	4.80347e+00	4.63338e+00	4.37867e+00	4.03485e+00	3.67941e+00	3.24679e+00	2.98101e+00	2.55985e+00	1.89320e+00	9.93216e-01	-7.59966e-01
